id,drupal_id,drupal_uuid,name,slug,status,description,headquarters,employees,projects_completed,phone,email,website,migration_status,migration_action
65a3c3d1-d39d-4384-bd6f-d2054dc14d5a,27,"65a3c3d1-d39d-4384-bd6f-d2054dc14d5a","Company 3","27",published,"<p><strong>Lorem Ipsum</strong>&nbsp;is simply dummy text of the printing and typesetting industry. ","",,,"","","",skipped,skipped
3f36e5f0-0097-47a8-a812-3af7f0d00c44,21,"3f36e5f0-0097-47a8-a812-3af7f0d00c44","Granada Architects & Consulting Engineers","21",published,"<p>Dutch Foundations was established in 1989 in Abu Dhabi. Since that time the company has continued","",,,"08088823483","web.mudasir@gmail.com","",skipped,skipped
9cb4698c-b4c0-41ff-9f1b-64c21792a4b5,3131,"9cb4698c-b4c0-41ff-9f1b-64c21792a4b5","THE BEST","3131",published,"","",,,"","","",skipped,skipped
7dbb8221-5bc6-4d95-bdef-d585a125e29f,3130,"7dbb8221-5bc6-4d95-bdef-d585a125e29f","ENTERPRISE DE COMMERCE ET DE CONSTRUCTION(ECOCO)","3130",published,"","",,,"6.92E+15","","",skipped,skipped
f6ffd4f4-2401-4ae6-960b-f48bc6fb60e0,3128,"f6ffd4f4-2401-4ae6-960b-f48bc6fb60e0","DIAMATECH SA","3128",published,"","",,,"","","",skipped,skipped
75e3f5d3-8e44-4a20-a470-eacf58476457,3127,"75e3f5d3-8e44-4a20-a470-eacf58476457","SOLEN AFRIQUE","3127",published,"","",,,"","","",skipped,skipped
09f87b6e-1b30-4a86-ba9e-a914e7370104,3126,"09f87b6e-1b30-4a86-ba9e-a914e7370104","FNC ENGINEERING LIMITED","3126",published,"","",,,"","","",skipped,skipped
fc1d5bc5-54b7-461f-80c1-f550fc56cb3a,3124,"fc1d5bc5-54b7-461f-80c1-f550fc56cb3a","SOCIETE DES TRAVAUX ET DISTRIBUTION SARL","3124",published,"","",,,"","","",skipped,skipped
1934a94d-9166-48de-8e0b-0d0d9909ef3d,3122,"1934a94d-9166-48de-8e0b-0d0d9909ef3d","ENC SARL","3122",published,"","",,,"","","",skipped,skipped
7adbd3a8-aeaf-40a6-9e02-c1d14924e904,3121,"7adbd3a8-aeaf-40a6-9e02-c1d14924e904","ELCO BTP","3121",published,"","",,,"90 06 83 67	","","",skipped,skipped
4a16407b-93d9-48c9-ac0c-b0b22dd33b6f,3120,"4a16407b-93d9-48c9-ac0c-b0b22dd33b6f","ECONOP","3120",published,"","",,,"90 06 09 08	","","",skipped,skipped
b4080982-2d80-46a1-8b40-a399d07f86ed,3119,"b4080982-2d80-46a1-8b40-a399d07f86ed","REC","3119",published,"","",,,"","","",skipped,skipped
c0f0e421-12fc-453b-8ed1-762084c39371,3118,"c0f0e421-12fc-453b-8ed1-762084c39371","TRASECO","3118",published,"","",,,"90 25 21 01	","","",skipped,skipped
dac1f638-3928-450d-971a-7ceb6875bf6d,3117,"dac1f638-3928-450d-971a-7ceb6875bf6d","DELEMA SARL","3117",published,"","",,,"","","",skipped,skipped
9e9d05a5-b4b8-46c7-91fe-3134c86d7eee,3116,"9e9d05a5-b4b8-46c7-91fe-3134c86d7eee","GROUPEMENT SOMATRAL/MLB - TP","3116",published,"","",,,"36 30 86 51	","","",skipped,skipped
a323d358-4e97-4bae-99c1-084d828ad9fb,3115,"a323d358-4e97-4bae-99c1-084d828ad9fb","INDIVIDUAL CONSULTANT","3115",published,"","",,,"","","",skipped,skipped
7ce2d9d5-f996-4317-9d56-7809810ad8ec,3114,"7ce2d9d5-f996-4317-9d56-7809810ad8ec","SONED AFRIQUE / HYDROPLANTE GROUP","3114",published,"","",,,"33 825 88 03	","","",skipped,skipped
5c08ef11-c34c-4ba5-ac93-a0fc31e06993,3113,"5c08ef11-c34c-4ba5-ac93-a0fc31e06993","HAWA-TP","3113",published,"","",,,"00222 46 78 00 44	","","",skipped,skipped
47133d8d-11e3-4fcd-9107-b27ed740578b,3112,"47133d8d-11e3-4fcd-9107-b27ed740578b","HAWI FANTAYE AND FRIENDS CONSTRUCTION WORK","3112",published,"","",,,"","","",skipped,skipped
52d211f1-2ce7-4584-a5fe-dbe9b7fb8717,3111,"52d211f1-2ce7-4584-a5fe-dbe9b7fb8717","MUBREK GENERAL CONSRUCTION COMPANY","3111",published,"","",,,"","","",skipped,skipped
e39ca388-eeb1-4dd7-9b2a-e5e117b880ec,3110,"e39ca388-eeb1-4dd7-9b2a-e5e117b880ec","IBRAHIM ARAB","3110",published,"","",,,"","","",skipped,skipped
db4a302f-7590-454b-ba54-bf00c91c1b46,3109,"db4a302f-7590-454b-ba54-bf00c91c1b46","MMB","3109",published,"","",,,"","","",skipped,skipped
ae5ee2bf-4b34-4847-9ad7-3d831c7b0744,3108,"ae5ee2bf-4b34-4847-9ad7-3d831c7b0744","BOGOREH CONSTRUCTION","3108",published,"","",,,"00 253 77 80 11 11 / 77 82 43 20	","","",skipped,skipped
b58f3834-d510-47a2-afe7-1294522543c2,3106,"b58f3834-d510-47a2-afe7-1294522543c2","EGAG BC","3106",published,"","",,,"","","",skipped,skipped
1d9ad4ed-c474-4217-82c7-44b3535f4bbc,3105,"1d9ad4ed-c474-4217-82c7-44b3535f4bbc","BIG FIVE INVESTMENT LIMITED","3105",published,"","",,,"","","",skipped,skipped
ffdc5bad-d77d-45ad-aa0a-df56341bffff,3104,"ffdc5bad-d77d-45ad-aa0a-df56341bffff","PROFESSIONAL ENGINEERING CONTRACTORS LIMITED","3104",published,"","",,,"","","",skipped,skipped
6404acf5-632c-435d-a7ee-c85160623d8d,3102,"6404acf5-632c-435d-a7ee-c85160623d8d","TRADEMWA INSTALLATION LTD","3102",published,"","",,,"","","",skipped,skipped
e9f12c68-3b8d-40f2-a575-3b0d8da8a2ee,3101,"e9f12c68-3b8d-40f2-a575-3b0d8da8a2ee","OLUKA LIMITED","3101",published,"","",,,"","","",skipped,skipped
fd797d94-c08e-4032-9bc5-3c2a316e4f34,3100,"fd797d94-c08e-4032-9bc5-3c2a316e4f34","CONDURIL - ENGINEERING SA","3100",published,"","",,,"","","",skipped,skipped
2f7fbbd5-8276-4d8a-8cc5-8e670bc6db1e,3099,"2f7fbbd5-8276-4d8a-8cc5-8e670bc6db1e","MAKHULU INVESTMENT LIMITED","3099",published,"","",,,"","","",skipped,skipped
042ae5f9-dab1-4746-a59c-013f4648daea,3098,"042ae5f9-dab1-4746-a59c-013f4648daea","ZONCOR INVESTMENT LIMITED","3098",published,"","",,,"","","",skipped,skipped
61b1f53e-5f16-46a0-afed-e3ab8ba07ea0,3097,"61b1f53e-5f16-46a0-afed-e3ab8ba07ea0","SUNSHARE CONSTRUCTION LIMITED","3097",published,"","",,,"","","",skipped,skipped
ff49f1da-bd32-4986-92f7-d699556b7673,3096,"ff49f1da-bd32-4986-92f7-d699556b7673","AZU PROPERTIES LIMITED","3096",published,"","",,,"","","",skipped,skipped
05f04983-1709-428d-83fd-ad41f58f4124,3095,"05f04983-1709-428d-83fd-ad41f58f4124","VAMBECO ENTERPRISES LIMITED","3095",published,"","",,,"","","",skipped,skipped
2c97d457-a08f-488c-b212-e7d29100dbae,3094,"2c97d457-a08f-488c-b212-e7d29100dbae","EGISS ENGINEERING CONTRACTORS LTD","3094",published,"","",,,"","","",skipped,skipped
248d4565-e28d-4525-a9d5-7f9524d0f095,3092,"248d4565-e28d-4525-a9d5-7f9524d0f095","STIRLING-SOBETRA JOINT VENTURE","3092",published,"","",,,"","","",skipped,skipped
46b39625-26c1-4ccd-ad23-833a31b646b6,3091,"46b39625-26c1-4ccd-ad23-833a31b646b6","CAPITAL ABUBAKER CONSTRUCTION JOINT VENTURE","3091",published,"","",,,"2.57E+11	","","",skipped,skipped
e5b3ccf7-4fcc-4e41-ba96-72f61acda3ba,3089,"e5b3ccf7-4fcc-4e41-ba96-72f61acda3ba","KILANI PUBLIC WORKS COMPANY","3089",published,"","",,,"21700000000","","",skipped,skipped
22cd0574-06c5-40d7-af5c-b02b84ffa2c4,3087,"22cd0574-06c5-40d7-af5c-b02b84ffa2c4","HELPDESK ENGINEERING TANZANIA LIMITED","3087",published,"","",,,"","","",skipped,skipped
112968ee-cf8d-4d7f-9b4c-478068085e97,3085,"112968ee-cf8d-4d7f-9b4c-478068085e97","KARKOREY CONSTRUCTION COMPANY","3085",published,"","",,,"","","",skipped,skipped
c6e71575-f2ad-47c0-b7e6-8b5310c69530,3084,"c6e71575-f2ad-47c0-b7e6-8b5310c69530","TTN CONSTRUCTION COMPANY","3084",published,"","",,,"","","",skipped,skipped
44ac3467-edef-48e5-82b0-647c40a59891,3083,"44ac3467-edef-48e5-82b0-647c40a59891","PAY CONSTRUCTION ETS BOROM DEURBI","3083",published,"","",,,"","","",skipped,skipped
1a5cafce-84bc-47fd-be23-38c079797e46,3082,"1a5cafce-84bc-47fd-be23-38c079797e46","MBAYAR CONSTRUCTION ETS BOROM DEURBI","3082",published,"","",,,"","","",skipped,skipped
fca4d8f0-92a8-4c02-98f2-5ad8a8945ef3,3081,"fca4d8f0-92a8-4c02-98f2-5ad8a8945ef3","GROUPE UNIVERS TLCOM","3081",published,"","",,,"","","",skipped,skipped
0c9b07a5-9a04-448c-b3ad-a952196cb62d,3080,"0c9b07a5-9a04-448c-b3ad-a952196cb62d","HENAN CHINE","3080",published,"","",,,"","","",skipped,skipped
823ba70c-8742-4232-bd33-19142319b453,3079,"823ba70c-8742-4232-bd33-19142319b453","DAROSA","3079",published,"","",,,"","","",skipped,skipped
f5d86fc1-9546-4a4f-af0a-e67381ba424c,3077,"f5d86fc1-9546-4a4f-af0a-e67381ba424c","KELIMANE ENTERPRISE","3077",published,"","",,,"","","",skipped,skipped
c92ca36b-3ce5-4639-a74e-bcfc4d7df323,3076,"c92ca36b-3ce5-4639-a74e-bcfc4d7df323","BDGB","3076",published,"","",,,"33 820 44 77","","",skipped,skipped
18f0881b-6d0b-4969-943b-912d5e12086d,3075,"18f0881b-6d0b-4969-943b-912d5e12086d","SGI SNGAL SARL","3075",published,"","",,,"","","",skipped,skipped
9c5330c0-0142-49cf-a78c-4ee7ccc88438,3074,"9c5330c0-0142-49cf-a78c-4ee7ccc88438","EDE","3074",published,"","",,,"","","",skipped,skipped
0c767673-2311-4209-9472-7bb27941dfd9,3073,"0c767673-2311-4209-9472-7bb27941dfd9","SAHE","3073",published,"","",,,"33 853 19 99 / 77 569 39 19","","",skipped,skipped
1f4e8596-b71c-4525-b884-f1daf1d02054,3072,"1f4e8596-b71c-4525-b884-f1daf1d02054","CONSTRUCTION SEN","3072",published,"","",,,"77 639 25 19		","","",skipped,skipped
077fc44e-6b81-4647-9b17-9e5dd9b112be,3071,"077fc44e-6b81-4647-9b17-9e5dd9b112be","ECOTRA SA","3071",published,"","",,,"","","",skipped,skipped
dd528929-fa7d-4252-a351-0362cbbed83d,3070,"dd528929-fa7d-4252-a351-0362cbbed83d","MELOHOLDINGS LTD","3070",published,"","",,,"103000000","","",skipped,skipped
8fcfc61e-5df6-4cd1-aa91-4a703759fd77,3069,"8fcfc61e-5df6-4cd1-aa91-4a703759fd77","GLOBAL BUSINESS & CONSTRUCTION LTD","3069",published,"","",,,"","","",skipped,skipped
4207a441-a83e-4271-a1bf-d79f34e6a761,3065,"4207a441-a83e-4271-a1bf-d79f34e6a761","SPRINGVIEW CONCEPT GLOBAL LIMITED","3065",published,"","",,,"","","",skipped,skipped
e4a5353c-747b-4cd9-b2ef-69c3042ecefc,3063,"e4a5353c-747b-4cd9-b2ef-69c3042ecefc","MOTHERCAT","3063",published,"","",,,"","","",skipped,skipped
32ea5a31-7db7-43c5-ace7-e0738462493c,3062,"32ea5a31-7db7-43c5-ace7-e0738462493c","IZYPRECS NIG LTD","3062",published,"","",,,"","","",skipped,skipped
376a98b7-af4c-4afe-9fe1-d50386d396f0,3061,"376a98b7-af4c-4afe-9fe1-d50386d396f0","IDMON ENGINEERING & CONSTRUCTION COMPANY LIMITED/INCLINED TECH. NIGERIA LIMITED","3061",published,"","",,,"","","",skipped,skipped
6b3d9ec8-e417-414a-a80e-fbef6fc43e31,3060,"6b3d9ec8-e417-414a-a80e-fbef6fc43e31","FWE CONSTRUCTION LTD","3060",published,"","",,,"","","",skipped,skipped
b60a5ad2-4da8-4f80-b6a8-b624fdee42a8,3059,"b60a5ad2-4da8-4f80-b6a8-b624fdee42a8","SWALEYS NIG. LTD.","3059",published,"","",,,"","","",skipped,skipped
66ad306e-2da0-4970-9764-006b387ea823,3057,"66ad306e-2da0-4970-9764-006b387ea823","GERAWA GLOBAL ENIGINEEERING LTD","3057",published,"","",,,"","","",skipped,skipped
71a8bfd9-e3b7-421a-b95a-ac01c953b43b,3056,"71a8bfd9-e3b7-421a-b95a-ac01c953b43b","SEAK RISK MANAGEMENT LIMITED","3056",published,"","",,,"","","",skipped,skipped
e558be22-6d36-4d77-9495-9b2369891f35,3055,"e558be22-6d36-4d77-9495-9b2369891f35","LEE FAKINO NIGERIA LIMITED","3055",published,"","",,,"","","",skipped,skipped
efee1215-d678-402f-8b42-189bdb36e290,3054,"efee1215-d678-402f-8b42-189bdb36e290","ENTREPRISE ASSAID ALMAHADI","3054",published,"","",,,"98 65 55 70","","",skipped,skipped
a5d66ed5-932a-4d53-a54d-4eab6739ba07,3053,"a5d66ed5-932a-4d53-a54d-4eab6739ba07","ENTREPRISE MAHAMAN NAGARI","3053",published,"","",,,"96 88 18 30","","",skipped,skipped
0d5b6198-bf59-40a7-b719-ef84f7abd41d,3052,"0d5b6198-bf59-40a7-b719-ef84f7abd41d","ENTREPRISE SCGS","3052",published,"","",,,"90 97 27 27","","",skipped,skipped
18f66d1e-32ba-44c2-bc65-6b5898cccb87,3051,"18f66d1e-32ba-44c2-bc65-6b5898cccb87","COMPANY ALI AHMED","3051",published,"","",,,"90501717","","",skipped,skipped
8d7cb44f-17aa-4d3f-9e00-537ad382a5b1,3050,"8d7cb44f-17aa-4d3f-9e00-537ad382a5b1","ASSAIDAL MAHADI","3050",published,"","",,,"","","",skipped,skipped
b7eeb484-e1f9-406f-bbae-94f6afe5a3dd,3049,"b7eeb484-e1f9-406f-bbae-94f6afe5a3dd","SOULEYMANE ASSOUMANE ENTERPRISE (742275)","3049",published,"","",,,"98 30 80 45","","",skipped,skipped
6e82baac-20e5-4561-8439-9727945917df,3048,"6e82baac-20e5-4561-8439-9727945917df","SOULEYMANE ASSOUMANE","3048",published,"","",,,"98 30 80 45","","",skipped,skipped
151c0669-9e57-4416-ad32-4e2dbfcd652a,3047,"151c0669-9e57-4416-ad32-4e2dbfcd652a","COMPANY SNRA","3047",published,"","",,,"90 00 21 11","","",skipped,skipped
bb844df8-2546-4119-a152-494c8f6c12f7,3046,"bb844df8-2546-4119-a152-494c8f6c12f7","SAMI BTP/H","3046",published,"","",,,"96 03 63 63","","",skipped,skipped
03a66aee-8e5d-40de-8a72-c40bf9edfe2f,3045,"03a66aee-8e5d-40de-8a72-c40bf9edfe2f","ABIDINE BEN CHERIF","3045",published,"","",,,"","","",skipped,skipped
b28bd73d-7b37-49a0-a4b0-fe69d828f867,3044,"b28bd73d-7b37-49a0-a4b0-fe69d828f867","ENTREPRISE BOUBOU TRAORE SOUMANA","3044",published,"","",,,"","","",skipped,skipped
03aa9ef8-0897-4810-bfb9-f0f5cb57990c,3043,"03aa9ef8-0897-4810-bfb9-f0f5cb57990c","COMPANY FADER AND BROTHERS","3043",published,"","",,,"96 96 62 94","","",skipped,skipped
f192b8fe-0930-411a-bc72-056866057947,3042,"f192b8fe-0930-411a-bc72-056866057947","FADER ET FRERES COMPANY","3042",published,"","",,,"96 96 62 94","","",skipped,skipped
e97ce9c8-ea5c-4f7a-8297-c97dfeaa6016,3041,"e97ce9c8-ea5c-4f7a-8297-c97dfeaa6016","VISTA ENGENHARIA E CONSTRUÇÃO, LDA","3041",published,"","",,,"","","",skipped,skipped
f161a092-6b45-434a-b91a-b19c1cdae477,3040,"f161a092-6b45-434a-b91a-b19c1cdae477","LASA CONSTRUES LDA","3040",published,"","",,,"","","",skipped,skipped
db43ae1e-54f1-4d4e-b9ec-c3e81b40f02e,3038,"db43ae1e-54f1-4d4e-b9ec-c3e81b40f02e","CONDURIL - ENGENHARIA SA","3038",published,"","",,,"","","",skipped,skipped
c9ce6558-8d45-428a-a927-de7fcf465972,3036,"c9ce6558-8d45-428a-a927-de7fcf465972","PANLEEN, LDA","3036",published,"","",,,"","","",skipped,skipped
c5229d1c-90c6-4668-96f2-d18f5a75d938,3035,"c5229d1c-90c6-4668-96f2-d18f5a75d938","JAD CONSTRUCOES LDA","3035",published,"","",,,"","","",skipped,skipped
23802357-c9a1-4284-8474-a796533f2bfd,3034,"23802357-c9a1-4284-8474-a796533f2bfd","PRESTIGE ENGENHARIA SA","3034",published,"","",,,"","","",skipped,skipped
6f9e992d-c6ca-47b1-9fdc-2c31cb6ca7c8,3033,"6f9e992d-c6ca-47b1-9fdc-2c31cb6ca7c8","CONJALIN - CONSTRUES JAMAL LINO, LDA","3033",published,"","",,,"","","",skipped,skipped
3bd24724-74df-45ee-a418-21708a352987,3032,"3bd24724-74df-45ee-a418-21708a352987","CONJALIN LDA","3032",published,"","",,,"","","",skipped,skipped
6c2938bc-55e5-484e-a3c8-66301b257a25,3031,"6c2938bc-55e5-484e-a3c8-66301b257a25","STAM ","3031",published,"","",,,"","","",skipped,skipped
110e1eec-5334-4eec-a9bc-a0d4fc9f0557,3030,"110e1eec-5334-4eec-a9bc-a0d4fc9f0557","GROUPEMENT SOMATRAL/MLB-TP/STR (640832) KSAR","3030",published,"","",,,"","","",skipped,skipped
801c12f4-3f7b-4784-9fac-7d128d3abb26,3058,"801c12f4-3f7b-4784-9fac-7d128d3abb26","USE LONIA NIGERIA LIMITED","3058",published,"","",,,"","","",skipped,skipped
e573a50d-2710-46fb-8751-e8a9b49323c7,3028,"e573a50d-2710-46fb-8751-e8a9b49323c7","MALIAN CONSTRUCTION COMPANY","3028",published,"","",,,"","","",skipped,skipped
355d8438-a8ea-47ed-b6e9-250862fbeed8,3027,"355d8438-a8ea-47ed-b6e9-250862fbeed8","SENO BTP","3027",published,"","",,,"20 27 58 14 / 76 05 87 07","","",skipped,skipped
c05cfd72-b964-461d-a531-d4a358b9498f,3026,"c05cfd72-b964-461d-a531-d4a358b9498f","ECEL. KA (ENTREPRISE DE CONSTRUCTION ET D'ELECTRIFICATION KARASSA)","3026",published,"","",,,"66 92 36 88/78 20 81 52","","",skipped,skipped
7f3efa11-4957-45f5-bc32-7abfba760c80,3025,"7f3efa11-4957-45f5-bc32-7abfba760c80","ENTREPRISE BEN PRESTA","3025",published,"","",,,"(+223) 76 05 19 18","","",skipped,skipped
4ccdc3a4-ec46-4850-88c3-85009fc40c03,3024,"4ccdc3a4-ec46-4850-88c3-85009fc40c03","AKAROSS","3024",published,"","",,,"","","",skipped,skipped
f8a8d738-d5c7-4828-bba2-cc3011ca22db,3023,"f8a8d738-d5c7-4828-bba2-cc3011ca22db","EMCM","3023",published,"","",,,"","","",skipped,skipped
e45102a3-9dfe-4411-bef6-ff65e6fb76cc,3022,"e45102a3-9dfe-4411-bef6-ff65e6fb76cc","EDAK SARL","3022",published,"","",,,"","","",skipped,skipped
26e59b22-6859-41a0-8ced-5a31c2988f24,3021,"26e59b22-6859-41a0-8ced-5a31c2988f24","KAMA SA","3021",published,"","",,,"","","",skipped,skipped
03ac2b55-5c73-4ef2-b6dd-f9c6df334222,3020,"03ac2b55-5c73-4ef2-b6dd-f9c6df334222","DBM CONSTRUCTION","3020",published,"","",,,"","","",skipped,skipped
64764627-c49b-46a6-8958-3063e6a56b08,3018,"64764627-c49b-46a6-8958-3063e6a56b08","FIDELIS BUILDING CONTRACTORS","3018",published,"","",,,"","","",skipped,skipped
8443afea-386a-4253-82ec-ee0d9839eb1f,3017,"8443afea-386a-4253-82ec-ee0d9839eb1f","TRINKON GROUP LIMITED","3017",published,"","",,,"","","",skipped,skipped
8ee4e6e4-4d36-495e-89eb-6d543c8a24f7,3016,"8ee4e6e4-4d36-495e-89eb-6d543c8a24f7","IRRIGATOR SYSTEMS LIMITED","3016",published,"","",,,"","","",skipped,skipped
1c6be04e-cf24-4e65-9d62-e0672d630fb3,3015,"1c6be04e-cf24-4e65-9d62-e0672d630fb3","CONSORTIUM WIETC-SDLQ","3015",published,"","",,,"","","",skipped,skipped
16e2d529-d534-499d-829d-82b9b7eaaed7,3014,"16e2d529-d534-499d-829d-82b9b7eaaed7","HAROLD","3014",published,"","",,,"","","",skipped,skipped
261a69b1-6633-4b2f-a8ac-defa1a4260f7,3013,"261a69b1-6633-4b2f-a8ac-defa1a4260f7","COMPANY SOMEEIM","3013",published,"","",,,"","","",skipped,skipped
6a1b1ddf-6f19-406b-b1ba-69b8e9809802,3011,"6a1b1ddf-6f19-406b-b1ba-69b8e9809802","GROUPEMENT SGS MADAGASCAR SGS SENEGAL","3011",published,"","",,,"","","",skipped,skipped
c8f898e0-4077-4fad-97b8-13d8859cbcf0,3009,"c8f898e0-4077-4fad-97b8-13d8859cbcf0","THADLESON","3009",published,"","",,,"","","",skipped,skipped
73d1d970-de49-4718-82cf-b3a2f7088916,3008,"73d1d970-de49-4718-82cf-b3a2f7088916","LIEGE ENTERPRISES LIMITED","3008",published,"","",,,"","","",skipped,skipped
607ace9a-9d22-42f3-b49a-199792a25e1c,3007,"607ace9a-9d22-42f3-b49a-199792a25e1c","MARANATHA PROPERTY CONSULT LTD","3007",published,"","",,,"","","",skipped,skipped
6788b8dd-23c3-431b-a135-660969341d8a,3006,"6788b8dd-23c3-431b-a135-660969341d8a","PANADIUM HOLDING LTD","3006",published,"","",,,"","","",skipped,skipped
7938a7d1-9ce8-4da6-9af8-61be12f837c4,3004,"7938a7d1-9ce8-4da6-9af8-61be12f837c4","LENDA CONSTRUCTION COMPANY LTD","3004",published,"","",,,"","","",skipped,skipped
712e0056-88e5-4ff2-af9d-cb4eec6d21c6,3003,"712e0056-88e5-4ff2-af9d-cb4eec6d21c6","DEROW CONSTRUCTION COMPANY LTD","3003",published,"","",,,"","","",skipped,skipped
636804c4-a492-4d3e-84e5-4ec602dccf74,3001,"636804c4-a492-4d3e-84e5-4ec602dccf74","PACIFIC GENERAL WORKS LIMITED","3001",published,"","",,,"","","",skipped,skipped
f21a78c2-f6af-4f86-ba56-ed0fbc7a7a91,3000,"f21a78c2-f6af-4f86-ba56-ed0fbc7a7a91","ALHAMDUU ENTERPRISES LIMITED","3000",published,"","",,,"","","",skipped,skipped
6133bf44-4845-4587-a8f2-6420feb6f0ca,2999,"6133bf44-4845-4587-a8f2-6420feb6f0ca","GLENN STEAM ENGINEERING WORKS LTD","2999",published,"","",,,"","","",skipped,skipped
279302bf-952c-4175-b27b-0bed8ff88f03,2998,"279302bf-952c-4175-b27b-0bed8ff88f03","KINDE ENGINEERING WORKS LTD","2998",published,"","",,,"","","",skipped,skipped
79b7a22f-b136-4547-b129-01abc8fe69a6,2997,"79b7a22f-b136-4547-b129-01abc8fe69a6","COLUMBIA DEVELOPERS (K) LIMITED","2997",published,"","",,,"","","",skipped,skipped
0beb2053-fe99-407e-9939-b335b561486f,2996,"0beb2053-fe99-407e-9939-b335b561486f","SAMAHA COMPANY LTD","2996",published,"","",,,"","","",skipped,skipped
beda4ed2-33c8-4391-9e61-284331e2315e,2995,"beda4ed2-33c8-4391-9e61-284331e2315e","GLOBETEK SYSTEMS KENYA LTD","2995",published,"","",,,"","","",skipped,skipped
0e7563e8-659d-4121-9671-b6ca6b695e94,2994,"0e7563e8-659d-4121-9671-b6ca6b695e94","CHAJU BUILDERS LIMITED","2994",published,"","",,,"","","",skipped,skipped
3cbfa887-1c0f-4676-b02c-e0777f89dcca,2993,"3cbfa887-1c0f-4676-b02c-e0777f89dcca","WAASO CONSTRUCTION LIMITED","2993",published,"","",,,"","","",skipped,skipped
be120ff0-1f7f-4fc5-9046-c15872a43ddb,2992,"be120ff0-1f7f-4fc5-9046-c15872a43ddb","TAJ AZIZ LTD","2992",published,"","",,,"","","",skipped,skipped
56d039e2-0e49-42e5-87c3-b4d380b94dff,2991,"56d039e2-0e49-42e5-87c3-b4d380b94dff","H. B. ZUGU COMPANY LIMITED LTD","2991",published,"","",,,"","","",skipped,skipped
fad1efd4-4650-49bc-a344-811154520a3d,2988,"fad1efd4-4650-49bc-a344-811154520a3d","IB MAIGIDA LIMITED","2988",published,"","",,,"","","",skipped,skipped
06241d53-0815-4daf-972c-b86978355231,2987,"06241d53-0815-4daf-972c-b86978355231","Republic of Burundi","2987",published,"","",,,"","","",skipped,skipped
52e7476f-8f3a-4408-ab13-1d98ae4d8c48,2986,"52e7476f-8f3a-4408-ab13-1d98ae4d8c48","The Malawi Roads Authority","2986",published,"","",,,"","","",skipped,skipped
9630ec18-4477-4053-a7ef-851e8e1dad51,2985,"9630ec18-4477-4053-a7ef-851e8e1dad51","Republic of Malawi","2985",published,"","",,,"","","",skipped,skipped
b21c8bfc-93bd-425c-acc1-c565c188bf3a,2984,"b21c8bfc-93bd-425c-acc1-c565c188bf3a","Togolese Republic","2984",published,"","",,,"","","",skipped,skipped
c6b3abb2-36a7-4f1f-bb86-07b32b8274cb,2983,"c6b3abb2-36a7-4f1f-bb86-07b32b8274cb","Ministry of Water and Sanitation (MHA) ","2983",published,"","",,,"","","",skipped,skipped
d75d5d44-7421-4935-8556-ea1bea9cdd4d,2982,"d75d5d44-7421-4935-8556-ea1bea9cdd4d","The Burundian Office of Roads (OdR)","2982",published,"","",,,"","","",skipped,skipped
847a07f8-21b5-492a-a23c-14ffa3dc8a7a,2981,"847a07f8-21b5-492a-a23c-14ffa3dc8a7a","Islamic Republic of Mauritania","2981",published,"","",,,"","","",skipped,skipped
8f99dabb-7685-4f81-a8da-72c9b480263f,2977,"8f99dabb-7685-4f81-a8da-72c9b480263f","Republic of Uganda","2977",published,"","",,,"","","",skipped,skipped
3f0e6c60-10ee-4f26-8e8d-589c0f3f3ea6,2976,"3f0e6c60-10ee-4f26-8e8d-589c0f3f3ea6","Republic of Zambia","2976",published,"","",,,"","","",skipped,skipped
abc66598-918a-4837-a097-0ddfe6aaed47,2975,"abc66598-918a-4837-a097-0ddfe6aaed47","AVIC INTERNATIONAL PROJECT ENGINEERING COMPANY (ZAMBIA) LTD","2975",published,"","",,,"","","",skipped,skipped
91d14401-5934-4490-9824-4b47370936d0,2966,"91d14401-5934-4490-9824-4b47370936d0","Ilala Municipal Council","2966",published,"","",,,"","","",skipped,skipped
ce8f93ab-069a-44da-a7fc-32e5235ffb61,2965,"ce8f93ab-069a-44da-a7fc-32e5235ffb61","Federal Republic of Somalia","2965",published,"","",,,"","","",skipped,skipped
796c1116-63e9-43e0-8cb5-9b54533a7221,2962,"796c1116-63e9-43e0-8cb5-9b54533a7221","Republic of Senegal","2962",published,"","",,,"","","",skipped,skipped
9be345ad-b62d-4519-acd5-2134643dbfca,2959,"9be345ad-b62d-4519-acd5-2134643dbfca","Republic of Niger","2959",published,"","",,,"","","",skipped,skipped
d2fb2d08-aa25-4552-b8ea-79113ed3d77d,2958,"d2fb2d08-aa25-4552-b8ea-79113ed3d77d","Republic of Mozambique: Poverty Reduction Strategy","2958",published,"","",,,"","","",skipped,skipped
28467983-0a1a-42ed-97b0-6d004b79bf84,2957,"28467983-0a1a-42ed-97b0-6d004b79bf84","República de Moçambique","2957",published,"","",,,"","","",skipped,skipped
9136eebd-b8b8-4922-8e85-08e4bd9f5f4e,2956,"9136eebd-b8b8-4922-8e85-08e4bd9f5f4e","Republic of Mali","2956",published,"","",,,"","","",skipped,skipped
